Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_n,CryoSleep_n,Destination_n,VIP_n,total_consumed,total_consumed_2,been_in_RoomService,been_in_Spa,been_in_VRDeck,been_in_FoodCourt,been_in_ShoppingMall,total_consumed_3,has_consumed_high,has_consumed_low,Transported_n
24.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
49.0,0.0,3750.0,0.0,2.0,341.0,1,1,0,0,4093.0,2,0,1,1,1,0,1,1,1,1
35.0,0.0,0.0,0.0,684.0,0.0,0,1,0,0,684.0,1,0,1,0,0,0,0,1,0,0
24.0,1405.0,0.0,14.0,2.0,163.0,0,1,0,0,1584.0,3,1,1,1,0,1,1,1,1,0
28.0,0.0,0.0,0.0,0.0,0.0,2,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,1
3.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
44.0,0.0,131.0,267.0,554.0,0.0,0,1,0,-1,952.0,1,0,1,0,1,1,2,1,1,0
47.0,0.0,3219.0,0.0,891.0,3641.0,1,1,0,0,7751.0,2,0,1,1,1,0,1,1,1,0
3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
34.0,368.0,499.0,1729.0,0.0,2.0,2,1,0,0,2598.0,2,1,0,1,1,1,2,1,1,0
19.0,0.0,0.0,37.0,0.0,734.0,0,1,1,0,771.0,1,0,0,1,0,1,1,1,1,0
44.0,1440.0,293.0,74.0,32.0,0.0,-1,1,0,0,1839.0,2,1,1,0,1,1,2,1,1,1
12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1
36.0,1367.0,108.0,174.90603284902085,0.0,77.0,0,1,0,0,1726.906032849021,2,1,0,1,1,1,2,1,1,0
21.0,0.0,451.96167494677076,0.0,0.0,0.0,0,1,0,0,451.96167494677076,0,0,0,0,1,0,1,0,1,0
13.0,406.0,0.0,1670.0,0.0,427.0,0,1,1,0,2503.0,2,1,0,1,0,1,1,1,1,0
19.0,546.0,0.0,7.0,0.0,225.0,0,1,0,0,778.0,2,1,0,1,0,1,1,1,1,0
26.0,0.0,21.0,10424.0,1373.0,7218.0,1,1,0,0,19036.0,2,0,1,1,1,1,2,1,1,0
33.0,0.0,1961.0,0.0,226.0,1077.0,1,1,1,0,3264.0,2,0,1,1,1,0,1,1,1,0
19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.0,0.0,62.0,3.0,667.0,0.0,0,1,0,0,732.0,1,0,1,0,1,1,2,1,1,1
21.0,366.0,1136.0,795.0,132.0,0.0,0,1,0,-1,2429.0,2,1,1,0,1,1,2,1,1,0
46.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
38.0,158.0,787.0,2820.0,308.4769036733407,86.0,1,1,0,0,4159.4769036733405,3,1,1,1,1,1,2,1,1,1
77.0,0.0,451.96167494677076,131.0,3981.0,108.0,0,1,0,0,4671.9616749467705,2,0,1,1,1,1,2,1,1,0
32.0,70.0,764.0,724.0,547.0,1297.0,1,1,1,0,3402.0,3,1,1,1,1,1,2,1,1,0
20.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
31.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
32.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
46.0,438.0,283.0,944.0,0.0,355.0,0,1,0,0,2020.0,2,1,0,1,1,1,2,1,1,0
23.0,0.0,169.0,0.0,553.0,0.0,0,1,1,0,722.0,1,0,1,0,1,0,1,1,1,0
43.0,473.0,1390.0,0.0,0.0,0.0,0,1,0,0,1863.0,1,1,0,0,1,0,1,1,1,1
43.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
37.0,0.0,0.0,174.90603284902085,0.0,0.0,1,0,1,0,174.90603284902085,0,0,0,0,0,1,1,0,1,0
8.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
19.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
26.0,2832.0,107.0,4447.0,15.0,4.0,2,1,0,0,7405.0,3,1,1,1,1,1,2,1,1,0
41.0,1.0,922.0,4.0,55.0,15.0,0,1,0,0,997.0,3,1,1,1,1,1,2,1,1,0
39.0,0.0,10153.0,1.0,78.0,5063.0,1,1,1,0,15295.0,2,0,1,1,1,1,2,1,1,1
29.0,0.0,0.0,0.0,308.4769036733407,0.0,1,0,1,0,308.4769036733407,1,0,1,0,0,0,0,1,0,0
24.0,698.0,0.0,64.0,259.0,150.0,2,1,1,0,1171.0,3,1,1,1,0,1,1,1,1,0
52.0,0.0,3453.0,2228.0,7.0,2342.0,1,1,0,0,8030.0,2,0,1,1,1,1,2,1,1,0
22.0,0.0,42.0,0.0,19.0,709.0,0,1,0,0,770.0,2,0,1,1,1,0,1,1,1,0
42.0,466.0,0.0,583.0,0.0,0.0,2,1,0,0,1049.0,1,1,0,0,0,1,1,1,1,0
29.0,89.0,1725.0,174.90603284902085,0.0,3.0,0,1,0,0,1991.906032849021,2,1,0,1,1,1,2,1,1,1
26.0,333.0,1819.0,0.0,1.0,0.0,0,1,1,0,2153.0,2,1,1,0,1,0,1,1,1,1
58.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.771968503937007,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
9.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
52.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
50.0,667.0,0.0,0.0,11.0,170.0,0,1,0,0,848.0,3,1,1,1,0,0,0,1,0,0
25.0,491.0,78.0,723.0,9.0,7.0,2,1,0,0,1308.0,3,1,1,1,1,1,2,1,1,0
67.0,1365.0,0.0,1296.0,9.0,0.0,2,1,0,0,2670.0,2,1,1,0,0,1,1,1,1,0
29.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
33.0,3090.0,0.0,808.0,0.0,0.0,2,1,0,0,3898.0,1,1,0,0,0,1,1,1,1,0
29.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
19.0,0.0,6.0,0.0,0.0,1179.0,0,1,1,-1,1185.0,1,0,0,1,1,0,1,1,1,1
30.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
37.0,4.0,0.0,223.0,512.0,1.0,0,1,2,0,740.0,3,1,1,1,0,1,1,1,1,0
19.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
35.0,0.0,0.0,0.0,308.4769036733407,0.0,1,0,1,0,308.4769036733407,1,0,1,0,0,0,0,1,0,1
24.0,0.0,5.0,6.0,486.0,205.0,0,1,0,0,702.0,2,0,1,1,1,1,2,1,1,0
20.0,0.0,0.0,0.0,788.0,16.0,0,1,0,0,804.0,2,0,1,1,0,0,0,1,0,0
24.0,165.0,0.0,981.0,2.0,0.0,2,1,0,0,1148.0,2,1,1,0,0,1,1,1,1,1
22.0,0.0,0.0,174.90603284902085,0.0,0.0,0,0,0,0,174.90603284902085,0,0,0,0,0,1,1,0,1,1
0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
30.0,0.0,95.0,0.0,1202.0,5558.0,1,1,0,0,6855.0,2,0,1,1,1,0,1,1,1,0
33.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
51.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
46.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
47.0,160.0,0.0,1232.0,36.0,0.0,2,1,0,0,1428.0,2,1,1,0,0,1,1,1,1,1
34.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
18.0,960.0,672.0,0.0,0.0,168.0,0,1,0,0,1800.0,2,1,0,1,1,0,1,1,1,0
21.0,5.0,0.0,0.0,22.0,639.0,-1,1,0,0,666.0,3,1,1,1,0,0,0,1,0,0
30.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
18.0,0.0,3.0,110.0,588.0,0.0,0,1,2,0,701.0,1,0,1,0,1,1,2,1,1,0
30.0,51.0,0.0,1373.0,0.0,5.0,2,1,2,0,1429.0,2,1,0,1,0,1,1,1,1,1
14.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
27.0,0.0,0.0,70.0,2026.0,13.0,0,1,0,0,2109.0,2,0,1,1,0,1,1,1,1,0
47.0,0.0,339.0,0.0,508.0,2000.0,1,1,0,0,2847.0,2,0,1,1,1,0,1,1,1,0
30.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
27.0,0.0,451.96167494677076,0.0,0.0,0.0,0,1,2,0,451.96167494677076,0,0,0,0,1,0,1,0,1,1
31.0,0.0,891.0,0.0,3748.0,12.0,1,1,0,0,4651.0,2,0,1,1,1,0,1,1,1,0
35.0,222.89785157787045,246.0,25.0,42.0,3730.0,1,1,0,0,4265.897851577871,3,1,1,1,1,1,2,1,1,0
36.0,2002.0,0.0,10.0,87.0,0.0,2,1,0,0,2099.0,2,1,1,0,0,1,1,1,1,0
33.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.771968503937007,72.0,914.0,0.0,0.0,7.0,0,1,0,0,993.0,2,1,0,1,1,0,1,1,1,1
32.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0.0,0,0,0,0,0,0,0,0,0,1
22.0,0.0,442.0,0.0,0.0,368.0,0,1,0,0,810.0,1,0,0,1,1,0,1,1,1,1
35.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
25.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
19.0,0.0,561.0,10.0,0.0,161.0,0,1,0,0,732.0,1,0,0,1,1,1,2,1,1,1
28.771968503937007,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
33.0,1726.0,0.0,2.0,0.0,50.0,0,1,0,0,1778.0,2,1,0,1,0,1,1,1,1,0
41.0,3.0,1320.0,0.0,0.0,12392.0,1,1,1,0,13715.0,2,1,0,1,1,0,1,1,1,0
52.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
41.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
19.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
5.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
18.0,0.0,0.0,32.0,0.0,673.0,0,1,0,0,705.0,1,0,0,1,0,1,1,1,1,0
29.0,1544.0,1.0,206.0,0.0,0.0,2,1,0,0,1751.0,1,1,0,0,1,1,2,1,1,0
8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
24.0,1105.0,357.0,13.0,0.0,303.0,0,1,0,0,1778.0,2,1,0,1,1,1,2,1,1,0
45.0,0.0,6962.0,0.0,883.0,3234.0,1,1,1,0,11079.0,2,0,1,1,1,0,1,1,1,0
42.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
73.0,181.0,1.0,840.0,2618.0,1949.0,1,1,1,0,5589.0,3,1,1,1,1,1,2,1,1,0
31.0,2780.0,84.0,0.0,112.0,0.0,0,1,0,0,2976.0,2,1,1,0,1,0,1,1,1,0
47.0,0.0,0.0,880.0,0.0,2.0,0,1,0,0,882.0,1,0,0,1,0,1,1,1,1,1
14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
36.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
21.0,0.0,496.0,0.0,3867.0,30.0,0,1,1,0,4393.0,2,0,1,1,1,0,1,1,1,0
75.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
22.0,926.0,0.0,0.0,0.0,78.0,0,1,0,0,1004.0,2,1,0,1,0,0,0,1,0,1
29.0,1434.0,5.0,0.0,0.0,0.0,0,1,0,0,1439.0,1,1,0,0,1,0,1,1,1,0
58.0,0.0,0.0,828.0,0.0,96.0,0,1,0,0,924.0,1,0,0,1,0,1,1,1,1,1
19.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
34.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
30.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
22.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
24.0,201.0,0.0,621.0,0.0,306.7894819713431,0,1,0,0,1128.789481971343,2,1,0,1,0,1,1,1,1,0
37.0,389.0,0.0,1.0,3369.0,3.0,0,1,0,0,3762.0,3,1,1,1,0,1,1,1,1,0
38.0,1739.0,0.0,0.0,83.0,0.0,0,1,0,0,1822.0,2,1,1,0,0,0,0,1,0,0
8.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0
24.0,0.0,0.0,12.0,161.0,735.0,0,1,0,0,908.0,2,0,1,1,0,1,1,1,1,0
25.0,0.0,751.0,0.0,1999.0,306.7894819713431,1,1,0,0,3056.789481971343,2,0,1,1,1,0,1,1,1,0
34.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
20.0,0.0,0.0,1281.0,8.0,0.0,2,1,-1,0,1289.0,1,0,1,0,0,1,1,1,1,0
16.0,0.0,17.0,1211.0,0.0,25.0,0,1,1,0,1253.0,1,0,0,1,1,1,2,1,1,1
25.0,2029.0,1.0,0.0,0.0,121.0,0,1,0,0,2151.0,2,1,0,1,1,0,1,1,1,0
33.0,0.0,590.0,174.90603284902085,3.0,6569.0,1,1,0,0,7336.90603284902,2,0,1,1,1,1,2,1,1,0
35.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
39.0,0.0,0.0,0.0,847.0,1.0,-1,1,0,0,848.0,2,0,1,1,0,0,0,1,0,0
46.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1,0.0,0,0,0,0,0,0,0,0,0,1
7.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
28.0,0.0,3.0,906.0,0.0,0.0,-1,1,0,0,909.0,0,0,0,0,1,1,2,0,1,0
20.0,2.0,10116.0,0.0,2.0,225.0,1,1,1,0,10345.0,3,1,1,1,1,0,1,1,1,1
22.0,9.0,0.0,485.0,0.0,272.0,0,1,0,0,766.0,2,1,0,1,0,1,1,1,1,0
34.0,1199.0,33.0,346.0,0.0,0.0,2,1,0,0,1578.0,1,1,0,0,1,1,2,1,1,0
30.0,0.0,3004.0,0.0,1018.0,0.0,1,1,0,0,4022.0,1,0,1,0,1,0,1,1,1,0
26.0,401.0,0.0,693.0,62.0,0.0,0,1,0,0,1156.0,2,1,1,0,0,1,1,1,1,0
20.0,718.0,0.0,0.0,0.0,43.0,0,1,0,0,761.0,2,1,0,1,0,0,0,1,0,0
39.0,1535.0,0.0,340.0,0.0,723.0,2,1,0,0,2598.0,2,1,0,1,0,1,1,1,1,0
41.0,0.0,0.0,0.0,0.0,607.0,0,1,-1,0,607.0,1,0,0,1,0,0,0,1,0,0
24.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
37.0,614.0,0.0,50.0,11.0,319.0,0,1,0,0,994.0,3,1,1,1,0,1,1,1,1,0
46.0,612.0,0.0,62.0,0.0,0.0,0,1,1,0,674.0,1,1,0,0,0,1,1,1,1,1
24.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
27.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
39.0,19.0,102.0,0.0,678.0,0.0,0,1,0,0,799.0,2,1,1,0,1,0,1,1,1,0
45.0,222.89785157787045,49.0,0.0,4864.0,3902.0,1,1,2,1,9037.89785157787,3,1,1,1,1,0,1,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
18.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
25.0,1352.0,0.0,0.0,24.0,799.0,0,1,0,0,2175.0,3,1,1,1,0,0,0,1,0,0
21.0,12.0,1855.0,0.0,1381.0,358.0,1,1,0,0,3606.0,3,1,1,1,1,0,1,1,1,0
14.0,222.89785157787045,1.0,400.0,297.0,0.0,0,1,1,0,920.8978515778705,2,1,1,0,1,1,2,1,1,0
35.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
22.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
43.0,0.0,3172.0,0.0,26.0,4376.0,1,1,1,1,7574.0,2,0,1,1,1,0,1,1,1,0
19.0,2058.0,0.0,224.0,298.0,19.0,2,1,0,0,2599.0,3,1,1,1,0,1,1,1,1,0
49.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,2,-1,0,-1,0.0,0,0,0,0,0,0,0,0,0,0
19.0,150.0,605.0,0.0,0.0,1.0,0,1,2,0,756.0,2,1,0,1,1,0,1,1,1,0
17.0,0.0,0.0,174.90603284902085,0.0,0.0,1,0,1,0,174.90603284902085,0,0,0,0,0,1,1,0,1,1
11.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
32.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0
19.0,0.0,0.0,366.0,268.0,0.0,0,1,0,0,634.0,1,0,1,0,0,1,1,1,1,0
35.0,0.0,0.0,0.0,0.0,0.0,-1,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
36.0,6.0,0.0,0.0,783.0,0.0,0,1,0,0,789.0,2,1,1,0,0,0,0,1,0,0
18.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
22.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
21.0,1664.0,0.0,174.90603284902085,0.0,0.0,2,1,1,0,1838.906032849021,1,1,0,0,0,1,1,1,1,0
27.0,0.0,91.0,945.0,0.0,0.0,0,1,0,0,1036.0,0,0,0,0,1,1,2,0,1,0
19.0,775.0,0.0,1863.0,0.0,0.0,2,1,0,0,2638.0,1,1,0,0,0,1,1,1,1,0
27.0,0.0,4.0,549.0,2928.0,354.0,1,1,0,0,3835.0,2,0,1,1,1,1,2,1,1,0
55.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0
26.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
13.0,552.0,247.0,0.0,4.0,0.0,-1,1,0,0,803.0,2,1,1,0,1,0,1,1,1,0
28.771968503937007,0.0,859.0,0.0,6704.0,64.0,1,1,1,0,7627.0,2,0,1,1,1,0,1,1,1,0
39.0,0.0,0.0,0.0,0.0,0.0,2,-1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
21.0,1045.0,90.0,1110.0,333.0,0.0,2,1,0,0,2578.0,2,1,1,0,1,1,2,1,1,0
26.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
49.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
46.0,0.0,0.0,174.90603284902085,0.0,0.0,2,0,0,0,174.90603284902085,0,0,0,0,0,1,1,0,1,1
15.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
40.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
21.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0
28.0,89.0,3.0,571.0,258.0,0.0,0,1,0,0,921.0,2,1,1,0,1,1,2,1,1,0
53.0,0.0,13527.0,0.0,0.0,771.0,1,1,1,0,14298.0,1,0,0,1,1,0,1,1,1,1
59.0,0.0,16521.0,0.0,323.0,0.0,1,1,0,0,16844.0,1,0,1,0,1,0,1,1,1,1
53.0,83.0,0.0,1590.0,60.0,0.0,2,1,1,0,1733.0,2,1,1,0,0,1,1,1,1,1
14.0,14.0,0.0,135.0,0.0,818.0,0,1,0,0,967.0,2,1,0,1,0,1,1,1,1,0
31.0,588.0,1261.0,0.0,228.0,6.0,1,1,0,0,2083.0,3,1,1,1,1,0,1,1,1,0
25.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
21.0,0.0,0.0,174.90603284902085,0.0,0.0,0,0,0,0,174.90603284902085,0,0,0,0,0,1,1,0,1,0
18.0,658.0,0.0,0.0,0.0,5.0,0,1,0,0,663.0,2,1,0,1,0,0,0,1,0,0
26.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
31.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
6.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1
41.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
27.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
20.0,0.0,54.0,3.0,4976.0,2732.0,1,1,-1,0,7765.0,2,0,1,1,1,1,2,1,1,0
44.0,1.0,0.0,174.90603284902085,0.0,0.0,0,1,0,0,175.90603284902085,1,1,0,0,0,1,1,1,1,0
13.0,1144.0,0.0,6.0,0.0,0.0,-1,1,0,0,1150.0,1,1,0,0,0,1,1,1,1,0
43.0,602.0,3.0,27.0,89.0,69.0,0,1,-1,0,790.0,3,1,1,1,1,1,2,1,1,0
20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
38.0,0.0,0.0,0.0,308.4769036733407,0.0,1,0,1,0,308.4769036733407,1,0,1,0,0,0,0,1,0,0
36.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
2.0,0.0,0.0,0.0,0.0,0.0,0,1,2,0,0.0,0,0,0,0,0,0,0,0,0,1
15.0,254.0,0.0,10.0,180.0,0.0,0,1,1,0,444.0,2,1,1,0,0,1,1,1,1,0
71.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1
23.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
19.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
26.0,104.0,0.0,0.0,280.0,216.0,0,1,2,0,600.0,3,1,1,1,0,0,0,1,0,0
22.0,0.0,65.0,221.0,5.0,304.0,0,1,0,0,595.0,2,0,1,1,1,1,2,1,1,0
35.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,0,0.0,0,0,0,0,0,0,0,0,0,1
20.0,0.0,822.0,0.0,65.0,0.0,0,1,0,0,887.0,1,0,1,0,1,0,1,1,1,0
52.0,0.0,713.0,0.0,4331.0,316.0,1,1,0,-1,5360.0,2,0,1,1,1,0,1,1,1,0
37.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
23.0,576.0,207.0,0.0,0.0,9.0,0,1,0,0,792.0,2,1,0,1,1,0,1,1,1,0
61.0,9.0,695.0,0.0,1.0,0.0,0,1,0,0,705.0,2,1,1,0,1,0,1,1,1,0
47.0,0.0,451.96167494677076,376.0,3.0,7.0,0,1,0,0,837.9616749467707,2,0,1,1,1,1,2,1,1,0
79.0,0.0,0.0,881.0,7.0,0.0,0,1,0,0,888.0,1,0,1,0,0,1,1,1,1,0
8.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
42.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
44.0,1258.0,3.0,0.0,1.0,0.0,0,1,0,0,1262.0,2,1,1,0,1,0,1,1,1,0
39.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
23.0,0.0,126.0,403.0,0.0,21.0,0,1,2,0,550.0,1,0,0,1,1,1,2,1,1,1
32.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1
